"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",15 ,"KROMAH, Ansumana Fassu (UDA) ","",38 ,"SAIWEAH, Peter Obarto (UP) ","","","","","",5
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"KRUAH, SR., Cooper W. (APD) ","",20 ,"TURAY, Sidikie Abraham (Ind) ","","","","","",51
"KIEH, JR., George Klay (NDM) ","","","",4 ,"LUO, Harrison Dologbean (NPP) ","",9 ,"WANTEE, Targen Mohamed (NPP) ","","","","","",1
"KORTO, Joseph D. Z. (LERP) ","","","",19 ,"MANTEIN, Nyah  (UP) ","",8 ,"",Valid Votes: ,"","","","",233
"KPOTO, Robert Momo (ULD) ","","","",1 ,"MYERS, Prince B. (NPP) ","",7 ,"",Invalid Votes: ,"","","","",5
"KROMAH, Alhaji G. V. (ALCOP) ","","","",39 ,"NOAH, Mac Sonkarley (LP) ","",10 ,"",Total Votes: ,"","","","",238
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",2 ,"SENNEH, Peter S. T. (NDPL) ","",0,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"WUOR, Emma Kou (COTOL) ","",10,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"YUAN, SR., Harry Targehn (UP) ","",2,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",29 ,"",Valid Votes: ,389,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",5 ,"",Invalid Ballots: ,6,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",1 ,"",Valid Votes + Invalid Ballots: ,395,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",4,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",71,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",228,"","","","","","","","","",""
"",Invalid Votes: ,"","",10,"","","","","","","","","",""
"",Total Votes: ,"","",238,"","","","","","","","","",""
Precinct: 33567 ,Polling Place: ,3 ,"","","","","",Total: 516 ,Age 18-27: 43.2% ,Age 48-57: ,"","",7.2%,""
"Bahn High School, Bahn, Nimba ","","","","","","","",Males: 49.8% Females: 50.2% ,Age 28-37: 20.3% Age 38-47: 15.9% ,Age 58-67: Age 68+: ,"","",7.4%6.0%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Nimba ,"","","Nimba, Electoral District 3","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",2 ,"BARTUAH, Benedict Zuah (UDA) ","",2 ,"BAYE, E. Frederick (PRODEM) ","","","","","",1
"BRUMSKINE, Charles Walker (LP) ","","","",112 ,"DOGOLEA, Mary Siaway (RULP) ","",2 ,"DOE, Daniel Zlankerwon (COTOL) ","","","","","",17
"CONNEH, Sekou Damate (PRODEM) ","","","",2 ,"DOKIE, Josephus Saye (LP) ","",1 ,"DUNAH, Worlea-Saywah  (NDM) ","","","","","",259
"DIVINE, SR., Samuel Raymond (Ind) ","","","",1 ,"DOLO, Saye-Taayor Adolphus (COTOL) ","",45 ,"GONWOE, Lucretia Bendu (LP) ","","","","","",11
"FARHAT, David M. (FDP) ","","","",0 ,"JOHNSON, Prince Yormie (Ind) ","",324 ,"MENWON, SR., Johnson P. (UDA) ","","","","","",6
"JALLAH, Armah Zolu (NPL) ","","","",1 ,"KOAH, Evans Vaye (Ind) ","",46 ,"MIAMEN, Giamen E. F. (FDP) ","","","","","",0
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",12 ,"KROMAH, Ansumana Fassu (UDA) ","",53 ,"SAIWEAH, Peter Obarto (UP) ","","","","","",4
"KIADII, George Momodu (NATVIPOL) ","","","",1 ,"KRUAH, SR., Cooper W. (APD) ","",25 ,"TURAY, Sidikie Abraham (Ind) ","","","","","",75
"KIEH, JR., George Klay (NDM) ","","","",2 ,"LUO, Harrison Dologbean (NPP) ","",7 ,"WANTEE, Targen Mohamed (NPP) ","","","","","",6
"KORTO, Joseph D. Z. (LERP) ","","","",18 ,"MANTEIN, Nyah  (UP) ","",3 ,"",Valid Votes: ,"","","","",379
"KPOTO, Robert Momo (ULD) ","","","",2 ,"MYERS, Prince B. (NPP) ","",4 ,"",Invalid Votes: ,"","","","",11
"KROMAH, Alhaji G. V. (ALCOP) ","","","",59 ,"NOAH, Mac Sonkarley (LP) ","",9 ,"",Total Votes: ,"","","","",390
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",14 ,"SENNEH, Peter S. T. (NDPL) ","",1,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",1 ,"WUOR, Emma Kou (COTOL) ","",6,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"YUAN, SR., Harry Targehn (UP) ","",1,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",57 ,"",Valid Votes: ,529,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",3 ,"",Invalid Ballots: ,11,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",1 ,"",Valid Votes + Invalid Ballots: ,540,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",3,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",4,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",80,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",375,"","","","","","","","","",""
"",Invalid Votes: ,"","",16,"","","","","","","","","",""
"",Total Votes: ,"","",391,"","","","","","","","","",""
Precinct: 33568 ,Polling Place: ,1 ,"","","","","",Total: 537 ,Age 18-27: 47.7% ,Age 48-57: ,"","",7.6%,""
"Karyea Compound, Bahn, Nimba ","","","","","","","",Males: 47.9% Females: 52.1% ,Age 28-37: 18.6% Age 38-47: 13.8% ,Age 58-67: Age 68+: ,"","",5.8%6.5%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Nimba ,"","","Nimba, Electoral District 3","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",3 ,"BARTUAH, Benedict Zuah (UDA) ","",2 ,"BAYE, E. Frederick (PRODEM) ","","","","","",2
"BRUMSKINE, Charles Walker (LP) ","","","",65 ,"DOGOLEA, Mary Siaway (RULP) ","",3 ,"DOE, Daniel Zlankerwon (COTOL) ","","","","","",8
"CONNEH, Sekou Damate (PRODEM) ","","","",0 ,"DOKIE, Josephus Saye (LP) ","",1 ,"DUNAH, Worlea-Saywah  (NDM) ","","","","","",218
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DOLO, Saye-Taayor Adolphus (COTOL) ","",60 ,"GONWOE, Lucretia Bendu (LP) ","","","","","",45
"FARHAT, David M. (FDP) ","","","",0 ,"JOHNSON, Prince Yormie (Ind) ","",289 ,"MENWON, SR., Johnson P. (UDA) ","","","","","",1
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"KOAH, Evans Vaye (Ind) ","",56 ,"MIAMEN, Giamen E. F. (FDP) ","","","","","",3
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",22 ,"KROMAH, Ansumana Fassu (UDA) ","",8 ,"SAIWEAH, Peter Obarto (UP) ","","","","","",10
"KIADII, George Momodu (NATVIPOL) ","","","",2 ,"KRUAH, SR., Cooper W. (APD) ","",75 ,"TURAY, Sidikie Abraham (Ind) ","","","","","",18
"KIEH, JR., George Klay (NDM) ","","","",4 ,"LUO, Harrison Dologbean (NPP) ","",10 ,"WANTEE, Targen Mohamed (NPP) ","","","","","",5
"KORTO, Joseph D. Z. (LERP) ","","","",15 ,"MANTEIN, Nyah  (UP) ","",7 ,"",Valid Votes: ,"","","","",310
"KPOTO, Robert Momo (ULD) ","","","",2 ,"MYERS, Prince B. (NPP) ","",6 ,"",Invalid Votes: ,"","","","",3
"KROMAH, Alhaji G. V. (ALCOP) ","","","",4 ,"NOAH, Mac Sonkarley (LP) ","",15 ,"",Total Votes: ,"","","","",313
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",10 ,"SENNEH, Peter S. T. (NDPL) ","",3,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"WUOR, Emma Kou (COTOL) ","",2,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"YUAN, SR., Harry Targehn (UP) ","",5,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",137 ,"",Valid Votes: ,542,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",7 ,"",Invalid Ballots: ,2,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",2 ,"",Valid Votes + Invalid Ballots: ,544,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",1,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",8,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",24,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",306,"","","","","","","","","",""
"",Invalid Votes: ,"","",7,"","","","","","","","","",""
"",Total Votes: ,"","",313,"","","","","","","","","",""
Precinct: 33568 ,Polling Place: ,2 ,"","","","","",Total: 534 ,Age 18-27: 42.3% ,Age 48-57: ,"","",8.4%,""
"Karyea Compound, Bahn, Nimba ","","","","","","","",Males: 51.5% Females: 48.5% ,Age 28-37: 21.7% Age 38-47: 18.2% ,Age 58-67: Age 68+: ,"","",4.5%4.9%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Nimba ,"","","Nimba, Electoral District 3","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",2 ,"BARTUAH, Benedict Zuah (UDA) ","",4 ,"BAYE, E. Frederick (PRODEM) ","","","","","",2
"BRUMSKINE, Charles Walker (LP) ","","","",66 ,"DOGOLEA, Mary Siaway (RULP) ","",4 ,"DOE, Daniel Zlankerwon (COTOL) ","","","","","",9
"CONNEH, Sekou Damate (PRODEM) ","","","",1 ,"DOKIE, Josephus Saye (LP) ","",4 ,"DUNAH, Worlea-Saywah  (NDM) ","","","","","",251
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DOLO, Saye-Taayor Adolphus (COTOL) ","",58 ,"GONWOE, Lucretia Bendu (LP) ","","","","","",42
"FARHAT, David M. (FDP) ","","","",2 ,"JOHNSON, Prince Yormie (Ind) ","",298 ,"MENWON, SR., Johnson P. (UDA) ","","","","","",1
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"KOAH, Evans Vaye (Ind) ","",143 ,"MIAMEN, Giamen E. F. (FDP) ","","","","","",2
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",13 ,"KROMAH, Ansumana Fassu (UDA) ","",11 ,"SAIWEAH, Peter Obarto (UP) ","","","","","",10
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"KRUAH, SR., Cooper W. (APD) ","",37 ,"TURAY, Sidikie Abraham (Ind) ","","","","","",33
"KIEH, JR., George Klay (NDM) ","","","",1 ,"LUO, Harrison Dologbean (NPP) ","",12 ,"WANTEE, Targen Mohamed (NPP) ","","","","","",10
"KORTO, Joseph D. Z. (LERP) ","","","",21 ,"MANTEIN, Nyah  (UP) ","",8 ,"",Valid Votes: ,"","","","",360
"KPOTO, Robert Momo (ULD) ","","","",2 ,"MYERS, Prince B. (NPP) ","",8 ,"",Invalid Votes: ,"","","","",15
"KROMAH, Alhaji G. V. (ALCOP) ","","","",10 ,"NOAH, Mac Sonkarley (LP) ","",18 ,"",Total Votes: ,"","","","",375
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",17 ,"SENNEH, Peter S. T. (NDPL) ","",2,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",2 ,"WUOR, Emma Kou (COTOL) ","",6,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",1 ,"YUAN, SR., Harry Targehn (UP) ","",0,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",83 ,"",Valid Votes: ,613,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",5 ,"",Invalid Ballots: ,0,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,613,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",4,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",11,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",127,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",1,"","","","","","","","","",""
"",Valid Votes: ,"","",369,"","","","","","","","","",""
"",Invalid Votes: ,"","",7,"","","","","","","","","",""
"",Total Votes: ,"","",376,"","","","","","","","","",""
Precinct: 33568 ,Polling Place: ,3 ,"","","","","",Total: 517 ,Age 18-27: 41.0% ,Age 48-57: ,"","",6.6%,""
"Karyea Compound, Bahn, Nimba ","","","","","","","",Males: 49.1% Females: 50.9% ,Age 28-37: 24.4% Age 38-47: 17.8% ,Age 58-67: Age 68+: ,"","",4.6%5.6%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Nimba ,"","","Nimba, Electoral District 3","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",1 ,"BARTUAH, Benedict Zuah (UDA) ","",4 ,"BAYE, E. Frederick (PRODEM) ","","","","","",0
"BRUMSKINE, Charles Walker (LP) ","","","",58 ,"DOGOLEA, Mary Siaway (RULP) ","",2 ,"DOE, Daniel Zlankerwon (COTOL) ","","","","","",13
"CONNEH, Sekou Damate (PRODEM) ","","","",1 ,"DOKIE, Josephus Saye (LP) ","",2 ,"DUNAH, Worlea-Saywah  (NDM) ","","","","","",239
"DIVINE, SR., Samuel Raymond (Ind) ","","","",2 ,"DOLO, Saye-Taayor Adolphus (COTOL) ","",57 ,"GONWOE, Lucretia Bendu (LP) ","","","","","",39
"FARHAT, David M. (FDP) ","","","",0 ,"JOHNSON, Prince Yormie (Ind) ","",318 ,"MENWON, SR., Johnson P. (UDA) ","","","","","",2
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"KOAH, Evans Vaye (Ind) ","",120 ,"MIAMEN, Giamen E. F. (FDP) ","","","","","",2
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",24 ,"KROMAH, Ansumana Fassu (UDA) ","",8 ,"SAIWEAH, Peter Obarto (UP) ","","","","","",14
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"KRUAH, SR., Cooper W. (APD) ","",50 ,"TURAY, Sidikie Abraham (Ind) ","","","","","",15
"KIEH, JR., George Klay (NDM) ","","","",3 ,"LUO, Harrison Dologbean (NPP) ","",11 ,"WANTEE, Targen Mohamed (NPP) ","","","","","",8
"KORTO, Joseph D. Z. (LERP) ","","","",16 ,"MANTEIN, Nyah  (UP) ","",4 ,"",Valid Votes: ,"","","","",332
"KPOTO, Robert Momo (ULD) ","","","",1 ,"MYERS, Prince B. (NPP) ","",3 ,"",Invalid Votes: ,"","","","",9
"KROMAH, Alhaji G. V. (ALCOP) ","","","",7 ,"NOAH, Mac Sonkarley (LP) ","",25 ,"",Total Votes: ,"","","","",341
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",18 ,"SENNEH, Peter S. T. (NDPL) ","",0,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"WUOR, Emma Kou (COTOL) ","",7,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"YUAN, SR., Harry Targehn (UP) ","",8,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",34 ,"",Valid Votes: ,619,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",3 ,"",Invalid Ballots: ,5,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,624,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",3,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",8,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",155,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",334,"","","","","","","","","",""
"",Invalid Votes: ,"","",7,"","","","","","","","","",""
"",Total Votes: ,"","",341,"","","","","","","","","",""
Precinct: 33569 ,Polling Place: ,1 ,"","","","","",Total: 452 ,Age 18-27: 47.1% ,Age 48-57: ,"","",6.0%,""
"Tuazama’s Compound, Bahn, Nimba ","","","","","","","",Males: 50.2% Females: 49.8% ,Age 28-37: 21.2% Age 38-47: 12.4% ,Age 58-67: Age 68+: ,"","",4.4%8.8%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Nimba ,"","","Nimba, Electoral District 3","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",2 ,"BARTUAH, Benedict Zuah (UDA) ","",0 ,"BAYE, E. Frederick (PRODEM) ","","","","","",1
"BRUMSKINE, Charles Walker (LP) ","","","",44 ,"DOGOLEA, Mary Siaway (RULP) ","",0 ,"DOE, Daniel Zlankerwon (COTOL) ","","","","","",7
"CONNEH, Sekou Damate (PRODEM) ","","","",1 ,"DOKIE, Josephus Saye (LP) ","",3 ,"DUNAH, Worlea-Saywah  (NDM) ","","","","","",231
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DOLO, Saye-Taayor Adolphus (COTOL) ","",52 ,"GONWOE, Lucretia Bendu (LP) ","","","","","",8
"FARHAT, David M. (FDP) ","","","",1 ,"JOHNSON, Prince Yormie (Ind) ","",275 ,"MENWON, SR., Johnson P. (UDA) ","","","","","",1
"JALLAH, Armah Zolu (NPL) ","","","",1 ,"KOAH, Evans Vaye (Ind) ","",115 ,"MIAMEN, Giamen E. F. (FDP) ","","","","","",1
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",33 ,"KROMAH, Ansumana Fassu (UDA) ","",19 ,"SAIWEAH, Peter Obarto (UP) ","","","","","",4
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"KRUAH, SR., Cooper W. (APD) ","",37 ,"TURAY, Sidikie Abraham (Ind) ","","","","","",47
"KIEH, JR., George Klay (NDM) ","","","",5 ,"LUO, Harrison Dologbean (NPP) ","",3 ,"WANTEE, Targen Mohamed (NPP) ","","","","","",1
"KORTO, Joseph D. Z. (LERP) ","","","",13 ,"MANTEIN, Nyah  (UP) ","",2 ,"",Valid Votes: ,"","","","",301
"KPOTO, Robert Momo (ULD) ","","","",0 ,"MYERS, Prince B. (NPP) ","",6 ,"",Invalid Votes: ,"","","","",7
"KROMAH, Alhaji G. V. (ALCOP) ","","","",22 ,"NOAH, Mac Sonkarley (LP) ","",18 ,"",Total Votes: ,"","","","",308
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",7 ,"SENNEH, Peter S. T. (NDPL) ","",1,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"WUOR, Emma Kou (COTOL) ","",4,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",1 ,"YUAN, SR., Harry Targehn (UP) ","",1,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",34 ,"",Valid Votes: ,536,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",3 ,"",Invalid Ballots: ,8,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",1 ,"",Valid Votes + Invalid Ballots: ,544,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",7,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",120,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",295,"","","","","","","","","",""
"",Invalid Votes: ,"","",13,"","","","","","","","","",""
"",Total Votes: ,"","",308,"","","","","","","","","",""
Precinct: 33569 ,Polling Place: ,2 ,"","","","","",Total: 459 ,Age 18-27: 45.8% ,Age 48-57: ,"","",6.3%,""
"Tuazama’s Compound, Bahn, Nimba ","","","","","","","",Males: 51.6% Females: 48.4% ,Age 28-37: 20.5% Age 38-47: 11.8% ,Age 58-67: Age 68+: ,"","",5.0%10.7%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Nimba ,"","","Nimba, Electoral District 3","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",2 ,"BARTUAH, Benedict Zuah (UDA) ","",4 ,"BAYE, E. Frederick (PRODEM) ","","","","","",1
"BRUMSKINE, Charles Walker (LP) ","","","",65 ,"DOGOLEA, Mary Siaway (RULP) ","",4 ,"DOE, Daniel Zlankerwon (COTOL) ","","","","","",5
"CONNEH, Sekou Damate (PRODEM) ","","","",2 ,"DOKIE, Josephus Saye (LP) ","",8 ,"DUNAH, Worlea-Saywah  (NDM) ","","","","","",226
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DOLO, Saye-Taayor Adolphus (COTOL) ","",46 ,"GONWOE, Lucretia Bendu (LP) ","","","","","",20
"FARHAT, David M. (FDP) ","","","",0 ,"JOHNSON, Prince Yormie (Ind) ","",299 ,"MENWON, SR., Johnson P. (UDA) ","","","","","",1
"JALLAH, Armah Zolu (NPL) ","","","",1 ,"KOAH, Evans Vaye (Ind) ","",72 ,"MIAMEN, Giamen E. F. (FDP) ","","","","","",1
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",62 ,"KROMAH, Ansumana Fassu (UDA) ","",17 ,"SAIWEAH, Peter Obarto (UP) ","","","","","",8
"KIADII, George Momodu (NATVIPOL) ","","","",1 ,"KRUAH, SR., Cooper W. (APD) ","",60 ,"TURAY, Sidikie Abraham (Ind) ","","","","","",41
"KIEH, JR., George Klay (NDM) ","","","",1 ,"LUO, Harrison Dologbean (NPP) ","",8 ,"WANTEE, Targen Mohamed (NPP) ","","","","","",5
"KORTO, Joseph D. Z. (LERP) ","","","",9 ,"MANTEIN, Nyah  (UP) ","",8 ,"",Valid Votes: ,"","","","",308
"KPOTO, Robert Momo (ULD) ","","","",1 ,"MYERS, Prince B. (NPP) ","",9 ,"",Invalid Votes: ,"","","","",11
"KROMAH, Alhaji G. V. (ALCOP) ","","","",12 ,"NOAH, Mac Sonkarley (LP) ","",25 ,"",Total Votes: ,"","","","",319
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",11 ,"SENNEH, Peter S. T. (NDPL) ","",0,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"WUOR, Emma Kou (COTOL) ","",6,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",1 ,"YUAN, SR., Harry Targehn (UP) ","",4,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",39 ,"",Valid Votes: ,570,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",3 ,"",Invalid Ballots: ,6,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,576,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",3,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",1,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",98,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",312,"","","","","","","","","",""
"",Invalid Votes: ,"","",7,"","","","","","","","","",""
"",Total Votes: ,"","",319,"","","","","","","","","",""
Precinct: 33569 ,Polling Place: ,3 ,"","","","","",Total: 479 ,Age 18-27: 43.0% ,Age 48-57: ,"","",8.4%,""
"Tuazama’s Compound, Bahn, Nimba ","","","","","","","",Males: 49.5% Females: 50.5% ,Age 28-37: 22.1% Age 38-47: 12.5% ,Age 58-67: Age 68+: ,"","",5.2%8.8%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Nimba ,"","","Nimba, Electoral District 3","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",1 ,"BARTUAH, Benedict Zuah (UDA) ","",1 ,"BAYE, E. Frederick (PRODEM) ","","","","","",2
"BRUMSKINE, Charles Walker (LP) ","","","",69 ,"DOGOLEA, Mary Siaway (RULP) ","",10 ,"DOE, Daniel Zlankerwon (COTOL) ","","","","","",10
"CONNEH, Sekou Damate (PRODEM) ","","","",7 ,"DOKIE, Josephus Saye (LP) ","",3 ,"DUNAH, Worlea-Saywah  (NDM) ","","","","","",241
"DIVINE, SR., Samuel Raymond (Ind) ","","","",2 ,"DOLO, Saye-Taayor Adolphus (COTOL) ","",55 ,"GONWOE, Lucretia Bendu (LP) ","","","","","",20
"FARHAT, David M. (FDP) ","","","",1 ,"JOHNSON, Prince Yormie (Ind) ","",302 ,"MENWON, SR., Johnson P. (UDA) ","","","","","",4
"JALLAH, Armah Zolu (NPL) ","","","",2 ,"KOAH, Evans Vaye (Ind) ","",120 ,"MIAMEN, Giamen E. F. (FDP) ","","","","","",1
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",24 ,"KROMAH, Ansumana Fassu (UDA) ","",17 ,"SAIWEAH, Peter Obarto (UP) ","","","","","",6
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"KRUAH, SR., Cooper W. (APD) ","",51 ,"TURAY, Sidikie Abraham (Ind) ","","","","","",33
"KIEH, JR., George Klay (NDM) ","","","",10 ,"LUO, Harrison Dologbean (NPP) ","",8 ,"WANTEE, Targen Mohamed (NPP) ","","","","","",1
"KORTO, Joseph D. Z. (LERP) ","","","",7 ,"MANTEIN, Nyah  (UP) ","",2 ,"",Valid Votes: ,"","","","",318
"KPOTO, Robert Momo (ULD) ","","","",1 ,"MYERS, Prince B. (NPP) ","",3 ,"",Invalid Votes: ,"","","","",17
"KROMAH, Alhaji G. V. (ALCOP) ","","","",16 ,"NOAH, Mac Sonkarley (LP) ","",11 ,"",Total Votes: ,"","","","",335
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",21 ,"SENNEH, Peter S. T. (NDPL) ","",2,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",2 ,"WUOR, Emma Kou (COTOL) ","",8,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"YUAN, SR., Harry Targehn (UP) ","",3,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",58 ,"",Valid Votes: ,596,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",4 ,"",Invalid Ballots: ,12,"","","","","","",""
