"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes + Invalid Ballots: ",477,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,2,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,4,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,244,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,12,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,0,,,,,,,,,,
,"Valid Votes: ",,,282,,,,,,,,,,
,"Invalid Votes: ",,,8,,,,,,,,,,
,"Total Votes: ",,,290,,,,,,,,,,
"Precinct: 27030 ","Polling Place: ",1,,,,,"Total: 217 ","Age 18-27: 32.7% ","Age 48-57: ",,,"8.8%",,
"Tugbaken Elementary School, Tugbaken, Maryland ",,,,,,,"Males: 51.6% Females: 48.4% ","Age 28-37: 29.5% Age 38-47: 15.2% ","Age 58-67: Age 68+: ",,,"6.0%7.8%",,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Maryland ",,"Maryland, Electoral District 1",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,6,"BALLOUT, JR., John Akel (UP) ",,7,"DENNIS, Sophia Diode (LP) ",,,,,,36,
"BRUMSKINE, Charles Walker (LP) ",,,33,"BEDELL, Anthony S. Wloflo (NDPL) ",,12,"SAYDEE, David Gwiah (APD) ",,,,,,15,
"CONNEH, Sekou Damate (PRODEM) ",,,3,"BREWER, JR., Robert Alexandeer (NDPL) ",,7,"SMITH, Solomon Saide Nyemah (NPP) ",,,,,,23,
"DIVINE, SR., Samuel Raymond (Ind) ",,,1,"CLARK, Wilfred Ernest (COTOL) ",,9,"WAH, G. Glomah (UP) ",,,,,,82,
"FARHAT, David M. (FDP) ",,,1,"CLARK-WAH, Theodosia Minikon (APD) ",,8,"WALLACE, Adolphus G. (CDC) ",,,,,,12,
"JALLAH, Armah Zolu (NPL) ",,,2,"COX, SR., James Lamark (LP) ",,18,"WILSON, Ben J. (COTOL) ",,,,,,12,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,27,"FOLEE, Eric Deiojue Kitue (CDC) ",,3,,"Valid Votes: ",,,,,180,
"KIADII, George Momodu (NATVIPOL) ",,,0,"GOE, Mason Chumue (APD) ",,1,,"Invalid Votes: ",,,,,16,
"KIEH, JR., George Klay (NDM) ",,,2,"HUTCHINS, Alexander Mcknight (RULP) ",,5,,"Total Votes: ",,,,,196,
"KORTO, Joseph D. Z. (LERP) ",,,0,"JEFFY, Paul R. (LP) ",,3,,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,1,"MUSU-SCOTT, Gloria Maya (UP) ",,129,,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,1,"NEUFVILLE, E. Danny (CDC) ",,16,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,2,"RAGLAND, Willie Dalleh (COTOL) ",,116,,,,,,,,
"MORLU, John Sembe (UDA) ",,,2,"TOOMEY, J. Kla (NPP) ",,5,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,0,,"Valid Votes: ",339,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,16,,"Invalid Ballots: ",0,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,1,,"Valid Votes + Invalid Ballots: ",339,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,0,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,5,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,53,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,28,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,0,,,,,,,,,,,
,"Valid Votes: ",,184,,,,,,,,,,,
,"Invalid Votes: ",,14,,,,,,,,,,,
,"Total Votes: ",,198,,,,,,,,,,,
"Precinct: 27031 ","Polling Place: ",1,,,,,,"Total: 321 ","Age 18-27: 38.0% ","Age 48-57: ",,,"6.9%",
"Boniken Sr. High School, Boniken, Maryland ",,,,,,,,"Males: 57.3% Females: 42.7% ","Age 28-37: 29.6% Age 38-47: 14.3% ","Age 58-67: Age 68+: ",,,"6.5%4.7%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Maryland ",,"Maryland, Electoral District 1",,,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,2,"BALLOUT, JR., John Akel (UP) ",,125,"DENNIS, Sophia Diode (LP) ",,,,,,27
"BRUMSKINE, Charles Walker (LP) ",,,,16,"BEDELL, Anthony S. Wloflo (NDPL) ",,78,"SAYDEE, David Gwiah (APD) ",,,,,,18
"CONNEH, Sekou Damate (PRODEM) ",,,,1,"BREWER, JR., Robert Alexandeer (NDPL) ",,4,"SMITH, Solomon Saide Nyemah (NPP) ",,,,,,116
"DIVINE, SR., Samuel Raymond (Ind) ",,,,2,"CLARK, Wilfred Ernest (COTOL) ",,7,"WAH, G. Glomah (UP) ",,,,,,42
"FARHAT, David M. (FDP) ",,,,1,"CLARK-WAH, Theodosia Minikon (APD) ",,1,"WALLACE, Adolphus G. (CDC) ",,,,,,17
"JALLAH, Armah Zolu (NPL) ",,,,1,"COX, SR., James Lamark (LP) ",,10,"WILSON, Ben J. (COTOL) ",,,,,,10
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,35,"FOLEE, Eric Deiojue Kitue (CDC) ",,16,,"Valid Votes: ",,,,,230
"KIADII, George Momodu (NATVIPOL) ",,,,0,"GOE, Mason Chumue (APD) ",,14,,"Invalid Votes: ",,,,,7
"KIEH, JR., George Klay (NDM) ",,,,0,"HUTCHINS, Alexander Mcknight (RULP) ",,3,,"Total Votes: ",,,,,237
"KORTO, Joseph D. Z. (LERP) ",,,,0,"JEFFY, Paul R. (LP) ",,3,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,,1,"MUSU-SCOTT, Gloria Maya (UP) ",,153,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,,0,"NEUFVILLE, E. Danny (CDC) ",,18,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,0,"RAGLAND, Willie Dalleh (COTOL) ",,10,,,,,,,
"MORLU, John Sembe (UDA) ",,,,1,"TOOMEY, J. Kla (NPP) ",,1,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,,"Valid Votes: ",443,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,6,,"Invalid Ballots: ",2,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes + Invalid Ballots: ",445,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,0,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,11,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,82,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,71,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,1,,,,,,,,,,
,"Valid Votes: ",,,231,,,,,,,,,,
,"Invalid Votes: ",,,9,,,,,,,,,,
,"Total Votes: ",,,240,,,,,,,,,,
"Precinct: 27032 ","Polling Place: ",1,,,,,,"Total: 212 ","Age 18-27: 38.2% ","Age 48-57: ",,,"9.0%",
"Doloken Boys Dormitory, Doloken, Maryland ",,,,,,,,"Males: 46.7% Females: 53.3% ","Age 28-37: 30.7% Age 38-47: 13.7% ","Age 58-67: Age 68+: ",,,"4.2%4.2%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Maryland ",,"Maryland, Electoral District 1",,,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,1,"BALLOUT, JR., John Akel (UP) ",,8,"DENNIS, Sophia Diode (LP) ",,,,,,12
"BRUMSKINE, Charles Walker (LP) ",,,,2,"BEDELL, Anthony S. Wloflo (NDPL) ",,8,"SAYDEE, David Gwiah (APD) ",,,,,,9
"CONNEH, Sekou Damate (PRODEM) ",,,,0,"BREWER, JR., Robert Alexandeer (NDPL) ",,2,"SMITH, Solomon Saide Nyemah (NPP) ",,,,,,52
"DIVINE, SR., Samuel Raymond (Ind) ",,,,0,"CLARK, Wilfred Ernest (COTOL) ",,3,"WAH, G. Glomah (UP) ",,,,,,74
"FARHAT, David M. (FDP) ",,,,0,"CLARK-WAH, Theodosia Minikon (APD) ",,2,"WALLACE, Adolphus G. (CDC) ",,,,,,8
"JALLAH, Armah Zolu (NPL) ",,,,0,"COX, SR., James Lamark (LP) ",,7,"WILSON, Ben J. (COTOL) ",,,,,,13
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,28,"FOLEE, Eric Deiojue Kitue (CDC) ",,1,,"Valid Votes: ",,,,,168
"KIADII, George Momodu (NATVIPOL) ",,,,0,"GOE, Mason Chumue (APD) ",,2,,"Invalid Votes: ",,,,,10
"KIEH, JR., George Klay (NDM) ",,,,0,"HUTCHINS, Alexander Mcknight (RULP) ",,7,,"Total Votes: ",,,,,178
"KORTO, Joseph D. Z. (LERP) ",,,,0,"JEFFY, Paul R. (LP) ",,6,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,,0,"MUSU-SCOTT, Gloria Maya (UP) ",,159,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,,1,"NEUFVILLE, E. Danny (CDC) ",,16,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,1,"RAGLAND, Willie Dalleh (COTOL) ",,93,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,"TOOMEY, J. Kla (NPP) ",,3,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,1,,"Valid Votes: ",317,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,7,,"Invalid Ballots: ",3,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes + Invalid Ballots: ",320,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,0,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,9,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,104,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,19,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,0,,,,,,,,,,
,"Valid Votes: ",,,173,,,,,,,,,,
,"Invalid Votes: ",,,4,,,,,,,,,,
,"Total Votes: ",,,177,,,,,,,,,,
"Precinct: 27033 ","Polling Place: ",1,,,,,,"Total: 77 ","Age 18-27: 33.8% ","Age 48-57: ",,"14.3%",,
"Doeklaken Tow n Hall, Doeklaken, Maryland ",,,,,,,,"Males: 62.3% Females: 37.7% ","Age 28-37: 24.7% Age 38-47: 19.5% ","Age 58-67: Age 68+: ",,"6.5%1.3%",,
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Maryland ",,"Maryland, Electoral District 1",,,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,2,"BALLOUT, JR., John Akel (UP) ",,7,"DENNIS, Sophia Diode (LP) ",,,,,,5
"BRUMSKINE, Charles Walker (LP) ",,,,4,"BEDELL, Anthony S. Wloflo (NDPL) ",,3,"SAYDEE, David Gwiah (APD) ",,,,,,2
"CONNEH, Sekou Damate (PRODEM) ",,,,1,"BREWER, JR., Robert Alexandeer (NDPL) ",,2,"SMITH, Solomon Saide Nyemah (NPP) ",,,,,,33
"DIVINE, SR., Samuel Raymond (Ind) ",,,,0,"CLARK, Wilfred Ernest (COTOL) ",,5,"WAH, G. Glomah (UP) ",,,,,,15
"FARHAT, David M. (FDP) ",,,,1,"CLARK-WAH, Theodosia Minikon (APD) ",,1,"WALLACE, Adolphus G. (CDC) ",,,,,,0
"JALLAH, Armah Zolu (NPL) ",,,,0,"COX, SR., James Lamark (LP) ",,7,"WILSON, Ben J. (COTOL) ",,,,,,3
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,12,"FOLEE, Eric Deiojue Kitue (CDC) ",,1,,"Valid Votes: ",,,,,58
"KIADII, George Momodu (NATVIPOL) ",,,,0,"GOE, Mason Chumue (APD) ",,1,,"Invalid Votes: ",,,,,3
"KIEH, JR., George Klay (NDM) ",,,,0,"HUTCHINS, Alexander Mcknight (RULP) ",,1,,"Total Votes: ",,,,,61
"KORTO, Joseph D. Z. (LERP) ",,,,0,"JEFFY, Paul R. (LP) ",,3,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,,0,"MUSU-SCOTT, Gloria Maya (UP) ",,42,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,,0,"NEUFVILLE, E. Danny (CDC) ",,3,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,0,"RAGLAND, Willie Dalleh (COTOL) ",,40,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,"TOOMEY, J. Kla (NPP) ",,0,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,,"Valid Votes: ",116,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,9,,"Invalid Ballots: ",1,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,1,,"Valid Votes + Invalid Ballots: ",117,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,0,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,3,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,18,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,5,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,1,,,,,,,,,,
,"Valid Votes: ",,,57,,,,,,,,,,
,"Invalid Votes: ",,,5,,,,,,,,,,
,"Total Votes: ",,,62,,,,,,,,,,
"Precinct: 27034 ","Polling Place: ",1,,,,,"Total: 358 ","Age 18-27: 36.9% ","Age 48-57: ",,,"10.1%",,
"Nyanw roken Community School, Nyanw roken, Maryland ",,,,,,,"Males: 51.4% Females: 48.6% ","Age 28-37: 24.9% Age 38-47: 14.0% ","Age 58-67: Age 68+: ",,,"7.0%7.3%",,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Maryland ",,"Maryland, Electoral District 1",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,1,"BALLOUT, JR., John Akel (UP) ",,5,"DENNIS, Sophia Diode (LP) ",,,,,,7,
"BRUMSKINE, Charles Walker (LP) ",,,1,"BEDELL, Anthony S. Wloflo (NDPL) ",,1,"SAYDEE, David Gwiah (APD) ",,,,,,25,
"CONNEH, Sekou Damate (PRODEM) ",,,1,"BREWER, JR., Robert Alexandeer (NDPL) ",,1,"SMITH, Solomon Saide Nyemah (NPP) ",,,,,,63,
"DIVINE, SR., Samuel Raymond (Ind) ",,,0,"CLARK, Wilfred Ernest (COTOL) ",,1,"WAH, G. Glomah (UP) ",,,,,,163,
"FARHAT, David M. (FDP) ",,,0,"CLARK-WAH, Theodosia Minikon (APD) ",,0,"WALLACE, Adolphus G. (CDC) ",,,,,,6,
"JALLAH, Armah Zolu (NPL) ",,,0,"COX, SR., James Lamark (LP) ",,16,"WILSON, Ben J. (COTOL) ",,,,,,3,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,15,"FOLEE, Eric Deiojue Kitue (CDC) ",,2,,"Valid Votes: ",,,,,267,
"KIADII, George Momodu (NATVIPOL) ",,,0,"GOE, Mason Chumue (APD) ",,5,,"Invalid Votes: ",,,,,2,
"KIEH, JR., George Klay (NDM) ",,,0,"HUTCHINS, Alexander Mcknight (RULP) ",,8,,"Total Votes: ",,,,,269,
"KORTO, Joseph D. Z. (LERP) ",,,1,"JEFFY, Paul R. (LP) ",,14,,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,0,"MUSU-SCOTT, Gloria Maya (UP) ",,261,,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,0,"NEUFVILLE, E. Danny (CDC) ",,19,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,0,"RAGLAND, Willie Dalleh (COTOL) ",,184,,,,,,,,
"MORLU, John Sembe (UDA) ",,,0,"TOOMEY, J. Kla (NPP) ",,6,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,0,,"Valid Votes: ",523,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,3,,"Invalid Ballots: ",0,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,0,,"Valid Votes + Invalid Ballots: ",523,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,1,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,38,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,203,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,4,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,1,,,,,,,,,,,
,"Valid Votes: ",,269,,,,,,,,,,,
,"Invalid Votes: ",,1,,,,,,,,,,,
,"Total Votes: ",,270,,,,,,,,,,,
"Precinct: 27035 ","Polling Place: ",1,,,,,,"Total: 109 ","Age 18-27: 36.7% ","Age 48-57: ",,,"8.3%",
"Tarw roken Tow n Hall, Tarw roken, Maryland ",,,,,,,,"Males: 56.9% Females: 43.1% ","Age 28-37: 25.7% Age 38-47: 15.6% ","Age 58-67: Age 68+: ",,,"6.4%7.3%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Maryland ",,"Maryland, Electoral District 1",,,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,0,"BALLOUT, JR., John Akel (UP) ",,5,"DENNIS, Sophia Diode (LP) ",,,,,,4
"BRUMSKINE, Charles Walker (LP) ",,,,0,"BEDELL, Anthony S. Wloflo (NDPL) ",,5,"SAYDEE, David Gwiah (APD) ",,,,,,5
"CONNEH, Sekou Damate (PRODEM) ",,,,3,"BREWER, JR., Robert Alexandeer (NDPL) ",,8,"SMITH, Solomon Saide Nyemah (NPP) ",,,,,,23
"DIVINE, SR., Samuel Raymond (Ind) ",,,,0,"CLARK, Wilfred Ernest (COTOL) ",,5,"WAH, G. Glomah (UP) ",,,,,,5
"FARHAT, David M. (FDP) ",,,,1,"CLARK-WAH, Theodosia Minikon (APD) ",,2,"WALLACE, Adolphus G. (CDC) ",,,,,,38
"JALLAH, Armah Zolu (NPL) ",,,,0,"COX, SR., James Lamark (LP) ",,25,"WILSON, Ben J. (COTOL) ",,,,,,3
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,3,"FOLEE, Eric Deiojue Kitue (CDC) ",,3,,"Valid Votes: ",,,,,78
"KIADII, George Momodu (NATVIPOL) ",,,,2,"GOE, Mason Chumue (APD) ",,6,,"Invalid Votes: ",,,,,11
"KIEH, JR., George Klay (NDM) ",,,,1,"HUTCHINS, Alexander Mcknight (RULP) ",,9,,"Total Votes: ",,,,,89
"KORTO, Joseph D. Z. (LERP) ",,,,0,"JEFFY, Paul R. (LP) ",,7,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,,0,"MUSU-SCOTT, Gloria Maya (UP) ",,54,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,,1,"NEUFVILLE, E. Danny (CDC) ",,13,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,0,"RAGLAND, Willie Dalleh (COTOL) ",,16,,,,,,,
"MORLU, John Sembe (UDA) ",,,,1,"TOOMEY, J. Kla (NPP) ",,3,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,2,,"Valid Votes: ",161,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,8,,"Invalid Ballots: ",3,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes + Invalid Ballots: ",164,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,0,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,3,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,39,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,7,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,0,,,,,,,,,,
,"Valid Votes: ",,,71,,,,,,,,,,
,"Invalid Votes: ",,,17,,,,,,,,,,
,"Total Votes: ",,,88,,,,,,,,,,
"Precinct: 27036 ","Polling Place: ",1,,,,,"Total: 109 ","Age 18-27: 39.4% ","Age 48-57: ",,,"8.3%",,
"Gbiabosuken Tow n Hall, Gbiabosuken, Maryland ",,,,,,,"Males: 53.2% Females: 46.8% ","Age 28-37: 27.5% Age 38-47: 17.4% ","Age 58-67: Age 68+: ",,,"6.4%0.9%",,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Maryland ",,"Maryland, Electoral District 1",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,1,"BALLOUT, JR., John Akel (UP) ",,34,"DENNIS, Sophia Diode (LP) ",,,,,,2,
"BRUMSKINE, Charles Walker (LP) ",,,0,"BEDELL, Anthony S. Wloflo (NDPL) ",,2,"SAYDEE, David Gwiah (APD) ",,,,,,4,
"CONNEH, Sekou Damate (PRODEM) ",,,1,"BREWER, JR., Robert Alexandeer (NDPL) ",,1,"SMITH, Solomon Saide Nyemah (NPP) ",,,,,,37,
"DIVINE, SR., Samuel Raymond (Ind) ",,,1,"CLARK, Wilfred Ernest (COTOL) ",,4,"WAH, G. Glomah (UP) ",,,,,,3,
"FARHAT, David M. (FDP) ",,,0,"CLARK-WAH, Theodosia Minikon (APD) ",,4,"WALLACE, Adolphus G. (CDC) ",,,,,,28,
"JALLAH, Armah Zolu (NPL) ",,,1,"COX, SR., James Lamark (LP) ",,13,"WILSON, Ben J. (COTOL) ",,,,,,1,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,8,"FOLEE, Eric Deiojue Kitue (CDC) ",,16,,"Valid Votes: ",,,,,75,
"KIADII, George Momodu (NATVIPOL) ",,,2,"GOE, Mason Chumue (APD) ",,5,,"Invalid Votes: ",,,,,0,
"KIEH, JR., George Klay (NDM) ",,,0,"HUTCHINS, Alexander Mcknight (RULP) ",,1,,"Total Votes: ",,,,,75,
"KORTO, Joseph D. Z. (LERP) ",,,0,"JEFFY, Paul R. (LP) ",,3,,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,0,"MUSU-SCOTT, Gloria Maya (UP) ",,48,,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,0,"NEUFVILLE, E. Danny (CDC) ",,7,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,0,"RAGLAND, Willie Dalleh (COTOL) ",,5,,,,,,,,
"MORLU, John Sembe (UDA) ",,,0,"TOOMEY, J. Kla (NPP) ",,2,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,1,,"Valid Votes: ",145,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,2,,"Invalid Ballots: ",0,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,0,,"Valid Votes + Invalid Ballots: ",145,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,1,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,2,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,47,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,4,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,0,,,,,,,,,,,
,"Valid Votes: ",,71,,,,,,,,,,,
,"Invalid Votes: ",,0,,,,,,,,,,,
,"Total Votes: ",,71,,,,,,,,,,,
"Precinct: 27037 ","Polling Place: ",1,,,,,"Total: 590 ","Age 18-27: 30.0% ","Age 48-57: ",,,"12.0%",,
"Yederobo Elementary School, Yederobo, Maryland ",,,,,,,"Males: 51.0% Females: 49.0% ","Age 28-37: 24.4% Age 38-47: 16.3% ","Age 58-67: Age 68+: ",,,"9.0%8.3%",,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Maryland ",,"Maryland, Electoral District 1",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,0,"BALLOUT, JR., John Akel (UP) ",,180,"DENNIS, Sophia Diode (LP) ",,,,,,10,
"BRUMSKINE, Charles Walker (LP) ",,,21,"BEDELL, Anthony S. Wloflo (NDPL) ",,26,"SAYDEE, David Gwiah (APD) ",,,,,,11,
"CONNEH, Sekou Damate (PRODEM) ",,,2,"BREWER, JR., Robert Alexandeer (NDPL) ",,25,"SMITH, Solomon Saide Nyemah (NPP) ",,,,,,43,
"DIVINE, SR., Samuel Raymond (Ind) ",,,2,"CLARK, Wilfred Ernest (COTOL) ",,6,"WAH, G. Glomah (UP) ",,,,,,24,
"FARHAT, David M. (FDP) ",,,1,"CLARK-WAH, Theodosia Minikon (APD) ",,2,"WALLACE, Adolphus G. (CDC) ",,,,,,269,
"JALLAH, Armah Zolu (NPL) ",,,1,"COX, SR., James Lamark (LP) ",,184,"WILSON, Ben J. (COTOL) ",,,,,,5,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,14,"FOLEE, Eric Deiojue Kitue (CDC) ",,5,,"Valid Votes: ",,,,,362,
"KIADII, George Momodu (NATVIPOL) ",,,0,"GOE, Mason Chumue (APD) ",,2,,"Invalid Votes: ",,,,,31,
"KIEH, JR., George Klay (NDM) ",,,0,"HUTCHINS, Alexander Mcknight (RULP) ",,8,,"Total Votes: ",,,,,393,
"KORTO, Joseph D. Z. (LERP) ",,,1,"JEFFY, Paul R. (LP) ",,25,,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,0,"MUSU-SCOTT, Gloria Maya (UP) ",,57,,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,0,"NEUFVILLE, E. Danny (CDC) ",,30,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,0,"RAGLAND, Willie Dalleh (COTOL) ",,11,,,,,,,,
"MORLU, John Sembe (UDA) ",,,2,"TOOMEY, J. Kla (NPP) ",,4,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,0,,"Valid Votes: ",565,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,3,,"Invalid Ballots: ",21,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,3,,"Valid Votes + Invalid Ballots: ",586,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,1,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,44,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,233,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,44,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,0,,,,,,,,,,,
,"Valid Votes: ",,372,,,,,,,,,,,
,"Invalid Votes: ",,23,,,,,,,,,,,
