"Private house of Tow n Chief, Bombooma, Gbarpolu ","","","","","","",Males: 52.4% Females: 47.6% ,Age 28-37: 26.7% Age 38-47: 15.2% ,Age 58-67: Age 68+: ,"","",7.9%4.4%,""
"","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","",Gbarpolu ,"","Gbarpolu, Electoral District 2","","","","","",""
Candidate ,"","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","",5 ,"DUKUKY, Jestina V. (CDC) ","",90 ,"DAVID, SR., Norris Gbartoe (NDPL) ","","","","","",23
"BRUMSKINE, Charles Walker (LP) ","","",3 ,"KOLLIE, George Blama (LP) ","",16 ,"DORLEY, Bartu Marie (NPP) ","","","","","",27
"CONNEH, Sekou Damate (PRODEM) ","","",2 ,"KONNEH, SR., Siafa Varney Gaindeh (NPP) ","",97 ,"FALLAH, Yassah Gbissi-K (COTOL) ","","","","","",42
"DIVINE, SR., Samuel Raymond (Ind) ","","",0 ,"MANNAH, SR., Isaac Freeman (COTOL) ","",18 ,"MCCAY, Joseph Botoe (CDC) ","","","","","",11
"FARHAT, David M. (FDP) ","","",2 ,"MENDS-COLE, Edward Sumo (LP) ","",26 ,"SANYON, Filiman Sekou (NRP) ","","","","","",3
"JALLAH, Armah Zolu (NPL) ","","",31 ,"NAATEHN, SR., Daniel Flomo (UP) ","",19 ,"SARNOR, Armah  (LP) ","","","","","",79
"JOHNSON-SIRLEAF, Ellen  (UP) ","","",106 ,"SEH, William M. (COTOL) ","",36 ,"SARNOR, Momo Gornah (UP) ","","","","","",32
"KIADII, George Momodu (NATVIPOL) ","","",1 ,"TARNUE, SR., Harris Fomba (NDPL) ","",100 ,"",Valid Votes: ,"","","","",217
"KIEH, JR., George Klay (NDM) ","","",0 ,"TAWEH, Joseph Jarleakai (UP) ","",8 ,"",Invalid Votes: ,"","","","",1
"KORTO, Joseph D. Z. (LERP) ","","",0 ,"TORMETIE, Samuel Sumo (NRP) ","",18 ,"",Total Votes: ,"","","","",218
"KPOTO, Robert Momo (ULD) ","","",1 ,"WESSO, A. Kanie (Ind) ","",1,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","",8 ,"",Valid Votes: ,429,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","",2 ,"",Invalid Ballots: ,1,"","","","","","",""
"MORLU, John Sembe (UDA) ","","",0 ,"",Valid Votes + Invalid Ballots: ,430,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","",0,"","","","","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","",4,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","",0,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","",0,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","",19,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","",13,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","",26,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","",1,"","","","","","","","","",""
"",Valid Votes: ,"",224,"","","","","","","","","",""
"",Invalid Votes: ,"",0,"","","","","","","","","",""
"",Total Votes: ,"",224,"","","","","","","","","",""
Precinct: 45006 ,Polling Place: ,1 ,"","","",Total: 268 ,Age 18-27: 34.0% ,Age 48-57: ,"","",14.2%,""
"Charlas P.Rogers Community School, Bandokai (Usman Tow n), Gbarpolu ","","","","","",Males: 50.4% Females: 49.6% ,Age 28-37: 23.9% Age 38-47: 15.3% ,Age 58-67: Age 68+: ,"","",8.2%4.5%,""
"","","",Senate ,"","","",House of Representatives,"","","","",""
President and Vice-President ,"","",Gbarpolu ,"","","Gbarpolu, Electoral District 2","","","","","",""
Candidate ,"","",Votes Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","6 DUKUKY, Jestina V. (CDC) ","",45 ,"DAVID, SR., Norris Gbartoe (NDPL) ","","","","","",4
"BRUMSKINE, Charles Walker (LP) ","","","14 KOLLIE, George Blama (LP) ","",27 ,"DORLEY, Bartu Marie (NPP) ","","","","","",74
"CONNEH, Sekou Damate (PRODEM) ","","","6 KONNEH, SR., Siafa Varney Gaindeh (NPP) ","",21 ,"FALLAH, Yassah Gbissi-K (COTOL) ","","","","","",13
"DIVINE, SR., Samuel Raymond (Ind) ","","","5 MANNAH, SR., Isaac Freeman (COTOL) ","",40 ,"MCCAY, Joseph Botoe (CDC) ","","","","","",12
"FARHAT, David M. (FDP) ","","","2 MENDS-COLE, Edward Sumo (LP) ","",26 ,"SANYON, Filiman Sekou (NRP) ","","","","","",4
"JALLAH, Armah Zolu (NPL) ","","","20 NAATEHN, SR., Daniel Flomo (UP) ","",43 ,"SARNOR, Armah  (LP) ","","","","","",49
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","49 SEH, William M. (COTOL) ","",89 ,"SARNOR, Momo Gornah (UP) ","","","","","",21
"KIADII, George Momodu (NATVIPOL) ","","","1 TARNUE, SR., Harris Fomba (NDPL) ","",20 ,"",Valid Votes: ,"","","","",177
"KIEH, JR., George Klay (NDM) ","","","2 TAWEH, Joseph Jarleakai (UP) ","",12 ,"",Invalid Votes: ,"","","","",20
"KORTO, Joseph D. Z. (LERP) ","","","0 TORMETIE, Samuel Sumo (NRP) ","",10 ,"",Total Votes: ,"","","","",197
"KPOTO, Robert Momo (ULD) ","","","2 WESSO, A. Kanie (Ind) ","",10,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","",3 Valid Votes: ,"",343,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","",1 Invalid Ballots: ,"",2,"","","","","","",""
"MORLU, John Sembe (UDA) ","","",0 Valid Votes + Invalid Ballots: ,"",345,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","",3,"","","","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","",8,"","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","",0,"","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","",3,"","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","",20,"","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","",2,"","","","","","","","",""
"WEAH, George Manneh (CDC) ","","",34,"","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","",1,"","","","","","","","",""
"",Valid Votes: ,"",182,"","","","","","","","",""
"",Invalid Votes: ,"",18,"","","","","","","","",""
"",Total Votes: ,"",200,"","","","","","","","",""
Precinct: 45007 ,Polling Place: ,1 ,"","","","",Total: 149 ,Age 18-27: 41.6% ,Age 48-57: ,"","",6.0%,""
"Private House, Varmah Tow n , Varmah, Gbarpolu ","","","","","","",Males: 51.0% Females: 49.0% ,Age 28-37: 22.8% Age 38-47: 14.1% ,Age 58-67: Age 68+: ,"","",8.7%6.7%,""
"","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","",Gbarpolu ,"","Gbarpolu, Electoral District 2","","","","","",""
Candidate ,"","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","",5 ,"DUKUKY, Jestina V. (CDC) ","",19 ,"DAVID, SR., Norris Gbartoe (NDPL) ","","","","","",1
"BRUMSKINE, Charles Walker (LP) ","","",14 ,"KOLLIE, George Blama (LP) ","",16 ,"DORLEY, Bartu Marie (NPP) ","","","","","",65
"CONNEH, Sekou Damate (PRODEM) ","","",0 ,"KONNEH, SR., Siafa Varney Gaindeh (NPP) ","",30 ,"FALLAH, Yassah Gbissi-K (COTOL) ","","","","","",4
"DIVINE, SR., Samuel Raymond (Ind) ","","",0 ,"MANNAH, SR., Isaac Freeman (COTOL) ","",21 ,"MCCAY, Joseph Botoe (CDC) ","","","","","",0
"FARHAT, David M. (FDP) ","","",2 ,"MENDS-COLE, Edward Sumo (LP) ","",18 ,"SANYON, Filiman Sekou (NRP) ","","","","","",1
"JALLAH, Armah Zolu (NPL) ","","",45 ,"NAATEHN, SR., Daniel Flomo (UP) ","",28 ,"SARNOR, Armah  (LP) ","","","","","",32
"JOHNSON-SIRLEAF, Ellen  (UP) ","","",13 ,"SEH, William M. (COTOL) ","",34 ,"SARNOR, Momo Gornah (UP) ","","","","","",7
"KIADII, George Momodu (NATVIPOL) ","","",1 ,"TARNUE, SR., Harris Fomba (NDPL) ","",6 ,"",Valid Votes: ,"","","","",110
"KIEH, JR., George Klay (NDM) ","","",1 ,"TAWEH, Joseph Jarleakai (UP) ","",8 ,"",Invalid Votes: ,"","","","",1
"KORTO, Joseph D. Z. (LERP) ","","",1 ,"TORMETIE, Samuel Sumo (NRP) ","",23 ,"",Total Votes: ,"","","","",111
"KPOTO, Robert Momo (ULD) ","","",0 ,"WESSO, A. Kanie (Ind) ","",4,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","",0 ,"",Valid Votes: ,207,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","",0 ,"",Invalid Ballots: ,2,"","","","","","",""
"MORLU, John Sembe (UDA) ","","",0 ,"",Valid Votes + Invalid Ballots: ,209,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","",0,"","","","","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","",2,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","",0,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","",0,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","",4,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","",18,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","",8,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","",0,"","","","","","","","","",""
"",Valid Votes: ,"",114,"","","","","","","","","",""
"",Invalid Votes: ,"",1,"","","","","","","","","",""
"",Total Votes: ,"",115,"","","","","","","","","",""
Precinct: 45008 ,Polling Place: ,1 ,"","","","","",Total: 319 ,Age 18-27: 37.9% ,Age 48-57: ,"","",7.5%,""
"Tow n Hall Gbaryama, Gbaryama, Gbarpolu ","","","","","","","",Males: 45.1% Females: 54.9% ,Age 28-37: 24.5% Age 38-47: 10.7% ,Age 58-67: Age 68+: ,"","",10.7%8.8%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Gbarpolu ,"","Gbarpolu, Electoral District 2","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",1 ,"DUKUKY, Jestina V. (CDC) ","",40 ,"DAVID, SR., Norris Gbartoe (NDPL) ","","","","","",8
"BRUMSKINE, Charles Walker (LP) ","","","",3 ,"KOLLIE, George Blama (LP) ","",14 ,"DORLEY, Bartu Marie (NPP) ","","","","","",27
"CONNEH, Sekou Damate (PRODEM) ","","","",1 ,"KONNEH, SR., Siafa Varney Gaindeh (NPP) ","",15 ,"FALLAH, Yassah Gbissi-K (COTOL) ","","","","","",19
"DIVINE, SR., Samuel Raymond (Ind) ","","","",1 ,"MANNAH, SR., Isaac Freeman (COTOL) ","",93 ,"MCCAY, Joseph Botoe (CDC) ","","","","","",7
"FARHAT, David M. (FDP) ","","","",2 ,"MENDS-COLE, Edward Sumo (LP) ","",49 ,"SANYON, Filiman Sekou (NRP) ","","","","","",3
"JALLAH, Armah Zolu (NPL) ","","","",101 ,"NAATEHN, SR., Daniel Flomo (UP) ","",72 ,"SARNOR, Armah  (LP) ","","","","","",92
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",73 ,"SEH, William M. (COTOL) ","",90 ,"SARNOR, Momo Gornah (UP) ","","","","","",94
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"TARNUE, SR., Harris Fomba (NDPL) ","",10 ,"",Valid Votes: ,"","","","",250
"KIEH, JR., George Klay (NDM) ","","","",2 ,"TAWEH, Joseph Jarleakai (UP) ","",25 ,"",Invalid Votes: ,"","","","",0
"KORTO, Joseph D. Z. (LERP) ","","","",1 ,"TORMETIE, Samuel Sumo (NRP) ","",25 ,"",Total Votes: ,"","","","",250
"KPOTO, Robert Momo (ULD) ","","","",0 ,"WESSO, A. Kanie (Ind) ","",53,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",1 ,"",Valid Votes: ,486,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",1 ,"",Invalid Ballots: ,0,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",6 ,"",Valid Votes + Invalid Ballots: ,486,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",1,"","","","","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",11,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",1,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",15,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",18,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",11,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",3,"","","","","","","","","",""
"",Valid Votes: ,"","",253,"","","","","","","","","",""
"",Invalid Votes: ,"","",1,"","","","","","","","","",""
"",Total Votes: ,"","",254,"","","","","","","","","",""
Precinct: 45008 ,Polling Place: ,2 ,"","","","","",Total: 308 ,Age 18-27: 37.7% ,Age 48-57: ,"","",9.1%,""
"Tow n Hall Gbaryama, Gbaryama, Gbarpolu ","","","","","","","",Males: 50.3% Females: 49.7% ,Age 28-37: 21.4% Age 38-47: 14.6% ,Age 58-67: Age 68+: ,"","",9.7%7.5%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Gbarpolu ,"","Gbarpolu, Electoral District 2","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",5 ,"DUKUKY, Jestina V. (CDC) ","",19 ,"DAVID, SR., Norris Gbartoe (NDPL) ","","","","","",19
"BRUMSKINE, Charles Walker (LP) ","","","",4 ,"KOLLIE, George Blama (LP) ","",10 ,"DORLEY, Bartu Marie (NPP) ","","","","","",23
"CONNEH, Sekou Damate (PRODEM) ","","","",0 ,"KONNEH, SR., Siafa Varney Gaindeh (NPP) ","",15 ,"FALLAH, Yassah Gbissi-K (COTOL) ","","","","","",18
"DIVINE, SR., Samuel Raymond (Ind) ","","","",2 ,"MANNAH, SR., Isaac Freeman (COTOL) ","",83 ,"MCCAY, Joseph Botoe (CDC) ","","","","","",10
"FARHAT, David M. (FDP) ","","","",1 ,"MENDS-COLE, Edward Sumo (LP) ","",56 ,"SANYON, Filiman Sekou (NRP) ","","","","","",4
"JALLAH, Armah Zolu (NPL) ","","","",85 ,"NAATEHN, SR., Daniel Flomo (UP) ","",64 ,"SARNOR, Armah  (LP) ","","","","","",76
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",72 ,"SEH, William M. (COTOL) ","",76 ,"SARNOR, Momo Gornah (UP) ","","","","","",68
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"TARNUE, SR., Harris Fomba (NDPL) ","",17 ,"",Valid Votes: ,"","","","",218
"KIEH, JR., George Klay (NDM) ","","","",4 ,"TAWEH, Joseph Jarleakai (UP) ","",8 ,"",Invalid Votes: ,"","","","",25
"KORTO, Joseph D. Z. (LERP) ","","","",1 ,"TORMETIE, Samuel Sumo (NRP) ","",9 ,"",Total Votes: ,"","","","",243
"KPOTO, Robert Momo (ULD) ","","","",0 ,"WESSO, A. Kanie (Ind) ","",34,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",2 ,"",Valid Votes: ,391,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",1 ,"",Invalid Ballots: ,14,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",7 ,"",Valid Votes + Invalid Ballots: ,405,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",2,"","","","","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",6,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",6,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",18,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",9,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",2,"","","","","","","","","",""
"",Valid Votes: ,"","",227,"","","","","","","","","",""
"",Invalid Votes: ,"","",17,"","","","","","","","","",""
"",Total Votes: ,"","",244,"","","","","","","","","",""
Precinct: 45009 ,Polling Place: ,1 ,"","","","","",Total: 495 ,Age 18-27: 29.3% ,Age 48-57: ,"","",9.7%,""
"Tow n Hall Gbeleta, Gbeleta, Gbarpolu ","","","","","","","",Males: 45.9% Females: 54.1% ,Age 28-37: 27.5% Age 38-47: 19.2% ,Age 58-67: Age 68+: ,"","",6.5%7.9%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Gbarpolu ,"","Gbarpolu, Electoral District 2","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",3 ,"DUKUKY, Jestina V. (CDC) ","",13 ,"DAVID, SR., Norris Gbartoe (NDPL) ","","","","","",126
"BRUMSKINE, Charles Walker (LP) ","","","",3 ,"KOLLIE, George Blama (LP) ","",7 ,"DORLEY, Bartu Marie (NPP) ","","","","","",14
"CONNEH, Sekou Damate (PRODEM) ","","","",2 ,"KONNEH, SR., Siafa Varney Gaindeh (NPP) ","",3 ,"FALLAH, Yassah Gbissi-K (COTOL) ","","","","","",96
"DIVINE, SR., Samuel Raymond (Ind) ","","","",2 ,"MANNAH, SR., Isaac Freeman (COTOL) ","",302 ,"MCCAY, Joseph Botoe (CDC) ","","","","","",52
"FARHAT, David M. (FDP) ","","","",0 ,"MENDS-COLE, Edward Sumo (LP) ","",30 ,"SANYON, Filiman Sekou (NRP) ","","","","","",11
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"NAATEHN, SR., Daniel Flomo (UP) ","",8 ,"SARNOR, Armah  (LP) ","","","","","",15
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",18 ,"SEH, William M. (COTOL) ","",17 ,"SARNOR, Momo Gornah (UP) ","","","","","",44
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"TARNUE, SR., Harris Fomba (NDPL) ","",81 ,"",Valid Votes: ,"","","","",358
"KIEH, JR., George Klay (NDM) ","","","",2 ,"TAWEH, Joseph Jarleakai (UP) ","",8 ,"",Invalid Votes: ,"","","","",3
"KORTO, Joseph D. Z. (LERP) ","","","",2 ,"TORMETIE, Samuel Sumo (NRP) ","",238 ,"",Total Votes: ,"","","","",361
"KPOTO, Robert Momo (ULD) ","","","",1 ,"WESSO, A. Kanie (Ind) ","",3,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",7 ,"",Valid Votes: ,710,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",3 ,"",Invalid Ballots: ,2,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",1 ,"",Valid Votes + Invalid Ballots: ,712,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",7,"","","","","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",28,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",2,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",15,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",219,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",39,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",2,"","","","","","","","","",""
"",Valid Votes: ,"","",356,"","","","","","","","","",""
"",Invalid Votes: ,"","",5,"","","","","","","","","",""
"",Total Votes: ,"","",361,"","","","","","","","","",""
Precinct: 45010 ,Polling Place: ,1 ,"","","","","",Total: 365 ,Age 18-27: 32.1% ,Age 48-57: ,"","",10.4%,""
"Tow n Hall Henry, Henry Tow n, Gbarpolu ","","","","","","","",Males: 56.4% Females: 43.6% ,Age 28-37: 30.7% Age 38-47: 19.2% ,Age 58-67: Age 68+: ,"","",4.4%3.3%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Gbarpolu ,"","Gbarpolu, Electoral District 2","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",6 ,"DUKUKY, Jestina V. (CDC) ","",71 ,"DAVID, SR., Norris Gbartoe (NDPL) ","","","","","",23
"BRUMSKINE, Charles Walker (LP) ","","","",5 ,"KOLLIE, George Blama (LP) ","",31 ,"DORLEY, Bartu Marie (NPP) ","","","","","",31
"CONNEH, Sekou Damate (PRODEM) ","","","",2 ,"KONNEH, SR., Siafa Varney Gaindeh (NPP) ","",21 ,"FALLAH, Yassah Gbissi-K (COTOL) ","","","","","",21
"DIVINE, SR., Samuel Raymond (Ind) ","","","",3 ,"MANNAH, SR., Isaac Freeman (COTOL) ","",82 ,"MCCAY, Joseph Botoe (CDC) ","","","","","",49
"FARHAT, David M. (FDP) ","","","",2 ,"MENDS-COLE, Edward Sumo (LP) ","",20 ,"SANYON, Filiman Sekou (NRP) ","","","","","",7
"JALLAH, Armah Zolu (NPL) ","","","",5 ,"NAATEHN, SR., Daniel Flomo (UP) ","",26 ,"SARNOR, Armah  (LP) ","","","","","",31
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",53 ,"SEH, William M. (COTOL) ","",46 ,"SARNOR, Momo Gornah (UP) ","","","","","",28
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"TARNUE, SR., Harris Fomba (NDPL) ","",20 ,"",Valid Votes: ,"","","","",190
"KIEH, JR., George Klay (NDM) ","","","",0 ,"TAWEH, Joseph Jarleakai (UP) ","",18 ,"",Invalid Votes: ,"","","","",23
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"TORMETIE, Samuel Sumo (NRP) ","",33 ,"",Total Votes: ,"","","","",213
"KPOTO, Robert Momo (ULD) ","","","",1 ,"WESSO, A. Kanie (Ind) ","",9,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",6 ,"",Valid Votes: ,377,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",2 ,"",Invalid Ballots: ,8,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",1 ,"",Valid Votes + Invalid Ballots: ,385,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",3,"","","","","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",13,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",1,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",2,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",4,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",22,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",52,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",3,"","","","","","","","","",""
"",Valid Votes: ,"","",186,"","","","","","","","","",""
"",Invalid Votes: ,"","",31,"","","","","","","","","",""
"",Total Votes: ,"","",217,"","","","","","","","","",""
Precinct: 45011 ,Polling Place: ,1 ,"","","","",Total: 193 ,Age 18-27: 29.5% ,Age 48-57: ,"","",17.6%,""
"Public School,Gainkpai Tow n, Gainkpai, Gbarpolu ","","","","","","",Males: 45.6% Females: 54.4% ,Age 28-37: 22.8% Age 38-47: 18.7% ,Age 58-67: Age 68+: ,"","",8.3%3.1%,""
"","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","",Gbarpolu ,"","Gbarpolu, Electoral District 2","","","","","",""
Candidate ,"","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","",0 ,"DUKUKY, Jestina V. (CDC) ","",15 ,"DAVID, SR., Norris Gbartoe (NDPL) ","","","","","",18
"BRUMSKINE, Charles Walker (LP) ","","",0 ,"KOLLIE, George Blama (LP) ","",2 ,"DORLEY, Bartu Marie (NPP) ","","","","","",3
"CONNEH, Sekou Damate (PRODEM) ","","",0 ,"KONNEH, SR., Siafa Varney Gaindeh (NPP) ","",2 ,"FALLAH, Yassah Gbissi-K (COTOL) ","","","","","",19
